38442235,5294745
35646903,3147821
14893885,1058795
12245499,480299
9714797,191365
7712305,187315
7534837,184171
7504317,158470
7727600,336775
7604261,206312
8140153,175441
7953886,190876
8019677,177607
7749461,166990
7901505,167410
8153702,165663
8169068,158540
7630521,159169
9392759,182147
9398626,200444
9448702,189969
9327247,171670
9416155,172019
9391711,174324
9407704,172299
9342892,173695
12174052,212038
9431451,193670
12815475,227683
9400022,179073
11174692,210432
9374880,173625
9468676,184661
10192722,172788
9436340,176140
9520219,187105
9506950,175302
9438854,176280
10069173,173276
9864188,178514
9711026,179842
9595857,176978
9545851,179143
9561495,177327
9537121,177536
9520289,186407
9540054,177746
9581610,175442
9776747,178584
9640207,208546
9709140,178165
9588105,179353
9596556,177258
9576232,176629
10185528,175652
9701946,178166
9630150,177817
10254252,187734
9614644,177118
9704391,197301
10139643,269308
9722620,209454
9828080,255410
9701458,180051
9646911,179493
9652359,179353
9626518,180051
20599229,347042
9734144,188362
9642232,178584
10059674,179493
9670727,179772
9722271,179911
9681483,179283
9690284,179562
9898131,180261
9680296,180540
9765921,187664
9683997,179073
9710747,181518
9690842,180610
9670937,181169
9734283,181658
9707604,189829
9750976,180260
9717661,180470
9753909,181587
9716473,181308
9759985,181308
9774512,179701
9715217,182146
9827382,182705
9747902,180540
9713121,182845
9751045,182984
9786594,182636
9760753,191295
9745039,183054
9748950,182566
9765083,183823
9771020,182705
9812785,184032
9823820,182705
9768715,182147
15904770,297384
9780938,200724
9788690,199817
9800493,192413
9805731,191505
9828849,191785
9872360,192273
9865864,191017
9796232,190458
9856855,190527
9838138,201981
9846937,191505
9870265,190876
9922437,192483
9815998,212876
9854829,192064
9860696,193391
9854062,193252
9810970,192902
9862303,192971
9894360,192483
13574443,249124
9876970,187105
9965389,201283
9864049,203098
9891566,212038
9871172,201073
14123536,231385
9897433,187105
9846798,185848
9877109,185848
9871033,190387
10534317,184521
9885769,187314
9914474,185918
9871243,203727
9869916,186057
9935636,186127
10480888,194718
9880461,187105
9882837,187385
9943529,186965
9913287,187245
9869217,186616
9945205,187384
10003452,187873
10595079,184730
9949186,194299
9968392,188152
9909027,195974
9883814,189060
9928722,187315
9945763,187454
9885002,186617
9880950,185010
10493809,185918
9898551,186267
9984526,186546
10144323,186686
9911262,187664
9920970,188222
9945415,203798
9981033,187734
9905744,186966
9909096,187943
9897922,187524
10027268,188223
9973630,185289
9922925,187455
9922716,188362
9952119,188782
9896875,187734
9989764,190038
9912658,187524
9940386,186756
10154659,186197
9896106,197442
9958265,187803
9902951,189200
9895199,187454
9957567,187385
9949255,187804
9949046,187524
9906652,188572
9915592,188293
9920481,187874
9922088,188851
9884722,188013
9901205,188502
10001148,187105
9887796,188222
9907072,186756
10048501,189829
9971605,203588
10078952,197512
13501459,260369
9977123,189619
9910424,199537
9872081,188502
9879275,188990
9898342,188152
9904488,189619
9974329,189131
9911682,187943
10041237,188152
9941574,188013
9911402,187664
10006456,195835
9927326,187734
9953656,187734
9894360,188082
14532947,280344
9950723,209734
9905885,216787
9968532,208686
9915453,190178
9935498,188781
9955123,189969
9903440,205194
9916779,199816
9968043,188642
9950234,200934
9952818,187873
9963923,189689
9940945,190039
9909795,188781
9897573,184591
9996049,185219
9952958,184242
9937941,184521
10008831,193321
9934310,185010
9901694,185848
9899808,184032
9905954,185918
9907561,185079
9953656,185429
9954006,186197
9951282,185778
10558134,183613
10471180,183543
10937861,182984
9898552,186756
9892125,186407
9910983,184870
9954355,189480
9906443,185289
9960501,186267
9956868,184870
9904767,184591
9901066,183822
12527381,231385
9923624,187175
9939757,188013
9916500,212038
9932354,188362
9993676,188502
9937802,189340
9987949,189130
9973560,211201
9973282,198070
9964761,194159
9996120,188712
10005967,207848
9946113,187664
10003383,196952
9960990,198210
9950862,197232
9954983,200096
9965110,188222
10000311,195486
9961060,195765
9961339,208337
9936127,188432
9973771,188781
9935148,188502
9951142,187594
9952957,187454
9933751,188223
9936754,187314
10017072,189200
9943879,187314
9949326,188293
9975866,196255
10593333,188781
9922926,196813
9922926,188292
9983130,204705
10417752,224680
10958954,184870
10962725,186267
10466921,185079
10434235,186337
10491505,206381
10437378,186058
11032078,186965
10393238,698624
10010717,187944
9930330,199258
9993117,224890
9949885,187384
9912450,195276
9940316,188641
10002196,189899
9928234,188712
9945625,197442
9989485,187524
9950723,196882
9948139,203868
9967765,238020
9948419,188572
9940736,189620
9935218,188851
9981733,216368
9964901,190458
9987111,198768
9950793,195835
9962247,189968
9957288,188083
9950723,188572
9927955,188781
9980126,188711
9954215,197093
9980057,195906
9961409,189760
9924183,190178
9952539,188781
9928094,195905
9931796,203867
9934520,187943
9959803,197162
9958475,186896
10067847,188782
9971396,188362
9990602,198070
9973631,198489
9960362,196603
9966088,189200
9995212,188781
9945624,200165
9938851,189479
9991231,197302
9971676,196534
10001428,188782
9954076,189479
10035511,189968
9945346,188571
9972724,189201
9935568,216229
9980336,189340
9935009,189410
10002057,190178
9992698,190458
10010159,201981
10005200,188851
10025453,196394
10058628,198909
10018399,188711
9977473,189200
9952190,189689
9926139,204705
9943040,196394
10006946,191645
9971676,199187
9968603,197930
10011695,190667
9983549,188851
9951492,195766
9919295,195905
9990743,201003
9935498,191575
9973562,197512
9946323,199118
10062749,188432
9952051,189201
9951073,188642
9934101,188921
9970140,188712
9971606,196325
9935568,188642
10010019,197162
9998914,197861
9960292,188991
10004990,208756
10033696,211968
9961269,189410
9972933,197511
10103327,191365
9992069,190458
10197613,210013
9964203,189759
9943530,208337
9921041,208966
9931936,196533
